Date,Adj Close,Close,High,Low,Open,Volume
1995-12-25,,,,,,
1995-12-26,,,,,,
1995-12-27,,,,,,
1995-12-28,,,,,,
1995-12-29,,,,,,
1996-01-01,28.415559768676758,31.25,31.5,31.200000762939453,31.25,1900.0
1996-01-02,28.415559768676758,31.25,31.950000762939453,31.0,31.25,3600.0
1996-01-03,29.415788650512695,32.349998474121094,34.0,31.25,31.25,2200.0
1996-01-04,28.1882381439209,31.0,31.25,30.0,31.0,1500.0
1996-01-05,27.86998176574707,30.649999618530273,31.25,30.25,30.5,1700.0
1996-01-08,27.233474731445312,29.950000762939453,30.700000762939453,29.149999618530273,29.149999618530273,3400.0
1996-01-09,26.82428741455078,29.5,30.0,28.0,29.950000762939453,4700.0
1996-01-10,26.36964225769043,29.0,29.0,28.0,29.5,1000.0
1996-01-11,27.96091079711914,30.75,32.0,29.0,29.0,3600.0
1996-01-12,29.324859619140625,32.25,33.0,31.5,30.75,3600.0
1996-01-15,28.233699798583984,31.049999237060547,32.5,30.350000381469727,32.25,1500.0
1996-01-16,28.006378173828125,30.799999237060547,30.950000762939453,30.049999237060547,31.049999237060547,1400.0
1996-01-17,27.779054641723633,30.549999237060547,31.0,30.049999237060547,30.799999237060547,2900.0
1996-01-18,28.142772674560547,30.950000762939453,31.0,30.0,30.549999237060547,6900.0
1996-01-19,28.642885208129883,31.5,31.5,30.5,30.950000762939453,5100.0
1996-01-22,27.097078323364258,29.799999237060547,31.25,29.799999237060547,31.5,5800.0
1996-01-23,26.596967697143555,29.25,30.0,29.25,29.799999237060547,1200.0
1996-01-24,25.91499137878418,28.5,29.5,28.5,29.5,1100.0
1996-01-25,26.687896728515625,29.350000381469727,29.350000381469727,28.5,28.5,800.0
1996-01-26,,,,,,
1996-01-29,24.732906341552734,27.200000762939453,27.950000762939453,27.049999237060547,27.049999237060547,2700.0
1996-01-30,24.09639549255371,26.5,28.399999618530273,26.5,27.25,5400.0
1996-01-31,25.005695343017578,27.5,28.0,27.149999618530273,26.5,1800.0
1996-02-01,26.778825759887695,29.450000762939453,29.600000381469727,28.5,28.600000381469727,1600.0
1996-02-02,28.006378173828125,30.799999237060547,30.850000381469727,30.0,29.450000762939453,1400.0
1996-02-05,29.643112182617188,32.599998474121094,33.25,31.0,30.799999237060547,3300.0
1996-02-06,31.7344970703125,34.900001525878906,34.900001525878906,32.5,32.599998474121094,7100.0
1996-02-07,28.915674209594727,31.799999237060547,32.0,31.25,34.900001525878906,900.0
1996-02-08,31.59810447692871,34.75,35.0,32.75,31.799999237060547,3900.0
1996-02-09,34.64425277709961,38.099998474121094,38.20000076293945,35.5,34.75,2900.0
1996-02-12,37.326683044433594,41.04999923706055,42.0,38.0,38.5,4200.0
1996-02-13,36.46284866333008,40.099998474121094,40.5,39.0,41.04999923706055,5500.0
1996-02-14,38.645164489746094,42.5,43.25,41.54999923706055,40.099998474121094,5800.0
1996-02-15,39.099815368652344,43.0,43.0,42.0,43.0,4000.0
1996-02-16,36.91749954223633,40.599998474121094,41.95000076293945,40.0,43.0,2800.0
1996-02-19,35.462615966796875,39.0,40.0,37.29999923706055,40.599998474121094,4000.0
1996-02-20,35.00797653198242,38.5,39.04999923706055,38.0,39.0,4600.0
1996-02-21,,,,,,
1996-02-22,35.59901809692383,39.150001525878906,41.900001525878906,39.0,38.5,1300.0
1996-02-23,35.462615966796875,39.0,40.04999923706055,38.25,39.150001525878906,1800.0
1996-02-26,36.37191390991211,40.0,40.0,39.0,39.0,3000.0
1996-02-27,36.37191390991211,40.0,41.0,39.75,39.75,4700.0
1996-02-28,36.417388916015625,40.04999923706055,40.5,40.0,40.0,6000.0
1996-02-29,35.64447784423828,39.20000076293945,40.099998474121094,38.75,40.04999923706055,13300.0
1996-03-01,34.32599639892578,37.75,38.04999923706055,37.099998474121094,38.0,6200.0
1996-03-04,33.78042221069336,37.150001525878906,37.45000076293945,36.25,36.25,2700.0
1996-03-05,,,,,,
1996-03-06,31.825429916381836,35.0,37.0,35.0,35.0,2900.0
1996-03-07,33.553096771240234,36.900001525878906,36.900001525878906,35.0,35.0,4100.0
1996-03-08,32.7347297668457,36.0,36.0,35.20000076293945,36.900001525878906,600.0
1996-03-11,31.825429916381836,35.0,35.0,35.0,35.0,1000.0
1996-03-12,30.688806533813477,33.75,35.0,33.0,35.0,1700.0
1996-03-13,30.461484909057617,33.5,33.54999923706055,33.25,33.5,1800.0
1996-03-14,31.14345359802246,34.25,34.25,33.75,33.75,800.0
1996-03-15,30.006834030151367,33.0,34.5,33.0,34.25,1100.0
1996-03-18,28.324630737304688,31.149999618530273,32.0,31.0,32.0,1600.0
1996-03-19,28.642885208129883,31.5,31.899999618530273,31.0,31.0,1700.0
1996-03-20,,,,,,
1996-03-21,29.961368560791016,32.95000076293945,32.95000076293945,31.0,31.0,500.0
1996-03-22,30.052297592163086,33.04999923706055,33.04999923706055,33.04999923706055,33.04999923706055,400.0
1996-03-25,29.82497215270996,32.79999923706055,33.0,32.0,32.0,1100.0
1996-03-26,30.006834030151367,33.0,33.0,32.54999923706055,32.54999923706055,300.0
1996-03-27,31.14345359802246,34.25,35.0,34.0,33.0,1000.0
1996-03-28,31.37078094482422,34.5,35.25,34.5,34.25,1000.0
1996-03-29,31.2343807220459,34.349998474121094,35.5,34.0,34.5,4200.0
1996-04-01,31.825429916381836,35.0,35.25,35.0,34.349998474121094,1300.0
1996-04-02,32.052757263183594,35.25,36.0,34.0,35.0,3100.0
1996-04-03,34.14413833618164,37.54999923706055,38.75,37.0,37.0,1800.0
1996-04-04,32.96205520629883,36.25,37.5,36.0,37.54999923706055,3000.0
1996-04-05,,,,,,
1996-04-08,32.37100601196289,35.599998474121094,36.0,35.599998474121094,36.25,1300.0
1996-04-09,32.416473388671875,35.650001525878906,35.79999923706055,35.45000076293945,35.599998474121094,1200.0
1996-04-10,,,,,,
1996-04-11,32.50740432739258,35.75,36.099998474121094,35.5,35.95000076293945,6900.0
1996-04-12,33.18937301635742,36.5,36.5,35.75,35.75,400.0
1996-04-15,33.59856414794922,36.95000076293945,37.0,36.0,36.0,1800.0
1996-04-16,33.18937301635742,36.5,37.25,36.5,36.95000076293945,4700.0
1996-04-17,34.553321838378906,38.0,38.0,37.0,37.0,2000.0
1996-04-18,35.00797653198242,38.5,38.5,38.0,38.0,600.0
1996-04-19,35.462615966796875,39.0,39.650001525878906,38.54999923706055,38.54999923706055,6900.0
1996-04-22,35.00797653198242,38.5,39.45000076293945,37.5,38.75,6000.0
1996-04-23,34.32599639892578,37.75,38.900001525878906,37.0,37.0,4200.0
1996-04-24,33.64402770996094,37.0,38.04999923706055,36.29999923706055,38.04999923706055,800.0
1996-04-25,34.598785400390625,38.04999923706055,39.0,38.04999923706055,37.0,3000.0
1996-04-26,33.18937301635742,36.5,38.0,36.0,37.0,1600.0
1996-04-29,32.78019332885742,36.04999923706055,37.0,36.04999923706055,36.5,1400.0
1996-04-30,31.916358947753906,35.099998474121094,36.0,35.099998474121094,36.0,900.0
1996-05-01,34.553321838378906,38.0,38.0,35.0,35.25,3000.0
1996-05-02,34.553321838378906,38.0,38.0,37.5,38.0,2200.0
1996-05-03,34.05320739746094,37.45000076293945,37.45000076293945,37.0,38.0,2000.0
1996-05-06,33.098445892333984,36.400001525878906,37.0,36.0,37.0,3000.0
1996-05-07,32.50740432739258,35.75,35.75,35.5,36.400001525878906,1100.0
1996-05-08,32.87112045288086,36.150001525878906,36.150001525878906,35.75,36.0,1200.0
1996-05-09,32.28007888793945,35.5,36.5,34.0,36.0,1500.0
1996-05-10,31.689037322998047,34.849998474121094,35.5,32.0,35.5,1000.0
1996-05-13,30.279624938964844,33.29999923706055,36.0,33.29999923706055,36.0,400.0
1996-05-14,30.279624938964844,33.29999923706055,33.75,33.25,33.29999923706055,1700.0
1996-05-15,31.870895385742188,35.04999923706055,35.79999923706055,35.04999923706055,33.29999923706055,400.0
1996-05-16,32.46194076538086,35.70000076293945,36.900001525878906,33.79999923706055,35.04999923706055,2300.0
1996-05-17,31.461706161499023,34.599998474121094,35.0,34.0,35.70000076293945,6600.0
1996-05-20,34.553321838378906,38.0,38.0,36.0,34.599998474121094,3500.0
1996-05-21,31.59810447692871,34.75,38.0,34.25,38.0,14600.0
1996-05-22,31.37078094482422,34.5,35.0,33.099998474121094,34.75,13000.0
1996-05-23,29.597646713256836,32.54999923706055,32.599998474121094,32.29999923706055,34.5,2000.0
1996-05-24,29.55218505859375,32.5,33.0,32.5,32.54999923706055,400.0
1996-05-27,29.82497215270996,32.79999923706055,33.0,32.0,32.5,2100.0
1996-05-28,30.006834030151367,33.0,33.04999923706055,32.75,32.79999923706055,900.0
1996-05-29,31.825429916381836,35.0,36.0,33.5,33.0,10200.0
1996-05-30,30.916133880615234,34.0,34.0,33.599998474121094,35.0,500.0
1996-05-31,32.82565689086914,36.099998474121094,37.45000076293945,34.75,34.0,5400.0
1996-06-03,32.28007888793945,35.5,37.25,35.5,36.099998474121094,2100.0
1996-06-04,32.50740432739258,35.75,36.0,35.0,35.5,7500.0
1996-06-05,34.007747650146484,37.400001525878906,38.0,35.75,36.25,3700.0
1996-06-06,33.18937301635742,36.5,37.0,36.04999923706055,36.599998474121094,5800.0
1996-06-07,31.825429916381836,35.0,36.900001525878906,35.0,36.0,5200.0
1996-06-10,32.643795013427734,35.900001525878906,36.0,35.0,36.0,2700.0
1996-06-11,31.825429916381836,35.0,35.0,34.54999923706055,35.0,2700.0
1996-06-12,31.59810447692871,34.75,35.0,34.75,35.0,2100.0
1996-06-13,32.7347297668457,36.0,36.0,34.5,35.0,1800.0
1996-06-14,32.643795013427734,35.900001525878906,37.5,35.900001525878906,35.95000076293945,4400.0
1996-06-17,31.37078094482422,34.5,36.0,34.5,36.0,1500.0
1996-06-18,31.59810447692871,34.75,35.0,34.5,34.79999923706055,2200.0
1996-06-19,30.916133880615234,34.0,34.79999923706055,34.0,34.75,5000.0
1996-06-20,30.006834030151367,33.0,34.75,32.54999923706055,33.25,7400.0
1996-06-21,31.37078094482422,34.5,34.75,33.099998474121094,33.5,4600.0
1996-06-24,31.007057189941406,34.099998474121094,35.0,33.04999923706055,33.29999923706055,3700.0
1996-06-25,30.87066078186035,33.95000076293945,34.45000076293945,33.25,34.0,2900.0
1996-06-26,30.006834030151367,33.0,33.5,33.0,33.099998474121094,2300.0
1996-06-27,29.961368560791016,32.95000076293945,33.5,31.0,31.25,2400.0
1996-06-28,31.825429916381836,35.0,35.5,32.54999923706055,33.0,2500.0
1996-07-01,29.688581466674805,32.650001525878906,33.75,32.599998474121094,33.75,2100.0
1996-07-02,29.415788650512695,32.349998474121094,32.599998474121094,31.0,32.599998474121094,4000.0
1996-07-03,29.55218505859375,32.5,32.5,32.0,32.0,700.0
1996-07-04,28.642885208129883,31.5,31.5,31.5,31.5,200.0
1996-07-05,28.642885208129883,31.5,31.75,31.5,31.5,900.0
1996-07-08,26.36964225769043,29.0,31.75,29.0,31.0,1100.0
1996-07-09,29.05206871032715,31.950000762939453,31.950000762939453,29.5,30.0,3000.0
1996-07-10,27.415332794189453,30.149999618530273,31.5,30.0,31.25,7100.0
1996-07-11,28.597421646118164,31.450000762939453,31.450000762939453,30.0,30.75,2400.0
1996-07-12,28.915674209594727,31.799999237060547,32.25,30.399999618530273,31.0,1200.0
1996-07-15,28.50649070739746,31.350000381469727,32.0,30.0,32.0,7500.0
1996-07-16,28.642885208129883,31.5,33.0,30.049999237060547,31.5,6400.0
1996-07-17,29.915904998779297,32.900001525878906,33.0,29.0,30.0,3900.0
1996-07-18,29.597646713256836,32.54999923706055,33.0,30.450000762939453,30.450000762939453,3400.0
1996-07-19,28.415559768676758,31.25,31.950000762939453,30.0,31.5,7600.0
1996-07-22,28.642885208129883,31.5,31.549999237060547,31.5,31.5,2500.0
1996-07-23,25.687667846679688,28.25,31.0,28.25,31.0,3200.0
1996-07-24,25.687667846679688,28.25,29.0,27.75,28.0,2700.0
1996-07-25,25.460342407226562,28.0,28.649999618530273,28.0,28.649999618530273,5600.0
1996-07-26,23.641746520996094,26.0,27.049999237060547,26.0,27.049999237060547,4500.0
1996-07-29,23.368955612182617,25.700000762939453,25.950000762939453,25.5,25.950000762939453,1300.0
1996-07-30,21.823152542114258,24.0,25.100000381469727,24.0,25.100000381469727,2200.0
